start-url,title,ingredients,calorie,guaranteed analysis,food link 2-href
https://www.chewy.com/b/dry-food_c294_p43,"Blue Seal Native Level 3 Dry Dog Food, 40-lb bag","Chicken Meal, Brewers Rice, Ground Barley, Chicken Fat (Mixed Tocopherols Preservative), Ground Flaxseed, Rice Bran (stabilized), Plain Dried Beet Pulp, Fish Meal, Dried Egg, Natural Flavor, Brewer's Liquid Yeast, Yeast Culture, Potassium Chloride, Salt, Monocalcium Phsophate, Calcium Carbonate, Yeast Extract, Choline Chloride, Vitamin E Supplement, DL-Methionine, Biotin, L-Lysine, Reed-Sedge Peat, Zinc Sulfate, Taurine, Selenium Yeast, L-Ascorbyl-2-Polyphosphate (source of Vitamin C), Zinc Proteinate, Manganese Sulfate, Manganese Proteinate, Copper Proteinate, Ferrous Sulfate, Copper Sulfate, Niacin Supplement, Calcium d-Pantothenate, Vitamin A Supplement, Sodium Selenite, Riboflavin Supplement, Thiamine Mononitrate, Pyridoxine Hydrochloride, Vitamin D3 Supplement, Vitamin B12 Supplement, Rosemary Extract, Calcium Iodate, Folic Acid, Mized Tocopherols & Citric Acid (preservatives).","4,000 kcal ME/kg; 440 kcal/cup","<tr><td> Crude Protein </td><td> 30%  min </td></tr><tr><td> Crude Fat </td><td>20% min </td></tr><tr><td> Crude Fiber </td><td>3.5 % max </td></tr><tr><td> Moisture </td><td>10% max </td></tr>",https://www.chewy.com/blue-seal-native-level-3-dry-dog-food/dp/281731
https://www.chewy.com/b/dry-food_c294_p26,"Purina Beyond Small Dog White Meat Chicken, Barley & Egg Recipe Dry Dog Food, 14-lb bag","Chicken, Chicken Meal, Rice, Whole Barley, Beef Fat Preserved With Mixed-Tocopherols, Whole Oat Meal, Dried Egg Product, Pea Protein, Dried Yeast, Pea Fiber, Natural Flavor, Potassium Chloride, L-Lysine Monohydrochloride, Dried Spinach, Salt, VITAMINS [Vitamin E Supplement, Niacin (Vitamin B-3), Vitamin A Supplement, Calcium Pantothenate (Vitamin B-5), Thiamine Mononitrate (Vitamin B-1), Vitamin B-12 Supplement, Riboflavin Supplement (Vitamin B-2), Pyridoxine Hydrochloride (Vitamin B-6), Folic Acid (Vitamin B-9), Menadione Sodium Bisulfite Complex (Vitamin K), Vitamin D-3 Supplement, Biotin (Vitamin B-7)], Calcium Carbonate, Mono And Dicalcium Phosphate, MINERALS [Zinc Sulfate, Ferrous Sulfate, Manganese Sulfate, Copper Sulfate, Calcium Iodate, Sodium Selenite], Choline Chloride, Dried Bacillus Coagulans Fermentation Product. E429219.","3,840 kcal/kg, 469 kcal/cup","<tr><td>Crude Protein</td><td>30.0% min</td></tr><tr><td>Crude Fat</td><td>18.0% min</td></tr><tr><td>Crude Fiber</td><td>4.0% max</td></tr><tr><td>Moisture</td><td>12.0% max</td></tr><tr><td>Linoleic Acid</td><td>1.7% min</td></tr><tr><td>Calcium</td><td>1.0% min</td></tr><tr><td>Phosphorus</td><td>0.8% min</td></tr><tr><td>Zinc</td><td>150 ppm min</td></tr><tr><td>Selenium</td><td>0.35 ppm min</td></tr><tr><td>Vitamin A</td><td>15,000 IU/kg min</td></tr><tr><td>Vitamin E</td><td>400 IU/kg min</td></tr><tr><td>Glucosamine</td><td>400 ppm min</td></tr><tr><td>Omega-6 Fatty Acids</td><td>1.8% min</td></tr><tr><td>Bacillus Coagulans</td><td>600 million CFU/lb min</td></tr>",https://www.chewy.com/purina-beyond-small-dog-white-meat/dp/129816
https://www.chewy.com/b/dry-food_c294_p12,Dr. Gary's Best Breed Holistic German Dry Dog Food,"Chicken Meal, Oatmeal, Brown Rice, Dried Beet Pulp, Chicken Fat [Preserved with Natural Mixed Tocopherols (Vitamin E)], Egg Product, Pearled Barley, Brewers Dried Yeast, Natural Flavor, Menhaden Fish Meal, Lecithin, Menhaden Fish Oil, Flax Seed, Canola Oil, Calcium Carbonate, Kelp Meal, Sea Salt, Taurine, DL Methionine, L-Lysine, Monosodium Phosphate, Cranberry, Alfalfa Meal, New Zealand Sea Mussel, Ascorbic Acid, Glucosamine, Vitamin E Supplement, Biotin, Niacin Supplement, d-Calcium Pantothenate, Vitamin A Acetate, Riboflavin Supplement, Vitamin B12 Supplement, Thiamine Mononitrate, Pyridoxine Hydrochloride, Citric Acid, Vitamin D3 Supplement, Folic Acid, Potassium Chloride, Ferrous Sulfate, Zinc Sulfate, Zinc Proteinate, Iron Proteinate, Zinc Oxide, Copper Sulfate, Manganese Sulfate, Manganese Proteinate, Copper Proteinate, Manganous Oxide, Sodium Selenite, Calcium Iodate.","3,941 kcal / kg  |  456 kcal / cup","<tr><td>Crude Protein </td><td>25.0% min</td></tr><tr><td>Crude Fat </td><td>12.0% min</td></tr><tr><td>Crude Fiber </td><td>4.5% max</td></tr><tr><td>Moisture </td><td>10.0% max</td></tr>",https://www.chewy.com/dr-garys-best-breed-holistic-german/dp/121481
https://www.chewy.com/b/dry-food_c294_p19,Natural Balance  L.I.D. Limited Ingredient Diets Puppy Grain-Free Duck & Potato Formula Dry Dog Food,"Duck, Duck Meal, Potatoes, Sweet Potatoes, Cassava Flour, Potato Protein, Sunflower Oil (Preserved with Mixed Tocopherols), Brewers Dried Yeast, Flaxseed, Natural Flavor, Menhaden Fish Oil (Preserved with Mixed Tocopherols), Salt, Potassium Chloride, Choline Chloride, Dl-methionine, Taurine, Vitamins (Vitamin E Supplement, Ascorbic Acid (Source of Vitamin C), Niacin, Vitamin A Supplement, Thiamine Mononitrate, D-calcium Pantothenate, Riboflavin Supplement, Pyridoxine Hydrochloride, Vitamin B12 Supplement, Folic Acid, Biotin, Vitamin D3 Supplement), Minerals (Zinc Proteinate, Zinc Sulfate, Ferrous Sulfate, Iron Proteinate, Copper Sulfate, Copper Proteinate, Manganese Sulfate, Manganese Proteinate, Sodium Selenite, Calcium Iodate), Dicalcium Phosphate, Rosemary Extract, Green Tea Extract, Spearmint Extract.","3649 kcal/kg, 395 kcal/cup","<tr><td>Crude Protein</td><td>25.0% min</td></tr><tr><td>Crude Fat</td><td>12.0% min</td></tr><tr><td>Crude Fiber</td><td>4.0% max</td></tr><tr><td>Moisture</td><td>10.0% max</td></tr><tr><td>Docosahexaenoic Acid (DHA)</td><td>0.05% min</td></tr><tr><td>Calcium</td><td>1.2% min</td></tr><tr><td>Phosphorus</td><td>0.95% min</td></tr><tr><td>Zinc</td><td>80 mg/kg min</td></tr><tr><td>Vitamin E</td><td>50 IU/kg min</td></tr><tr><td>Taurine</td><td>0.3% min</td></tr><tr><td>Omega-3 Fatty Acids</td><td>0.5% min</td></tr><tr><td>Omega-6 Fatty Acids</td><td>2.0% min</td></tr>",https://www.chewy.com/natural-balance-lid-limited/dp/264441
https://www.chewy.com/b/dry-food_c294_p34,Nature's Logic Canine Venison Meal Feast All Life Stages Dry Dog Food,"Venison Meal, Pork Meal, Lamb Meal, Millet, Chicken Fat (Preserved With Mixed Tocopherols), Pumpkin Seed, Yeast Culture, Spray Dried Pork Liver, Alfalfa Nutrient Concentrate, Montmorillonite Clay, Dried Kelp, Spray Dried Porcine Plasma, Dried Tomato, Almonds, Dried Chicory Root, Dried Carrot, Dried Apple, Menhaden Fish Meal, Dried Pumpkin, Dried Apricot, Dried Blueberry, Dried Spinach, Dried Broccoli, Dried Cranberry, Parsley, Dried Artichoke, Rosemary, Dried Mushroom, Dried Lactobacillus Acidophilus Fermentation Product, Dried Lactobacillus Casei Fermentation Product, Dried Bifidobacterium Bifidium Fermentation Product, Dried Enterococcus Faecium Fermentation Product, Dried Bacillus Coagulans Fermentation Product, Dried Pineapple Extract, Dried Aspergillus Niger Fermentation Extract, Dried Aspergillus Oryzae Fermentation Extract, Dried Trichoderma Longibrachiatum Fermentation Extract",375 kcal/cup,"<tr><td>Crude Protein </td><td>34% min</td></tr><tr><td>Crude Fat </td><td>15% min</td></tr><tr><td>Crude Fiber </td><td>5% max</td></tr><tr><td>Moisture </td><td>9% max</td></tr>",https://www.chewy.com/natures-logic-canine-venison-meal/dp/258611
https://www.chewy.com/b/dry-food_c294_p31,Nulo Freestyle Puppy Grain-Free Salmon & Peas Recipe Dry Dog Food,"Deboned Salmon, Turkey Meal, Menhaden Fish Meal, Whole Peas, Chicken Fat (Preserved with Mixed Tocopherols & Citric Acid), Sweet Potato, Chickpeas, Deboned Turkey, Lentils, Pea Fiber, Natural Flavor, Yeast Culture, Dried Chicory Root, Dried Tomatoes, Dried Carrots, Dried Blueberries, Dried Apples, Salt, Calcium Carbonate, Choline Chloride, Potassium Chloride, Zinc Proteinate, Vitamin E Supplement, L-Ascorbyl-2-Polyphosphate (Source of Vitamin C), Iron Proteinate, Niacin, Copper Proteinate, Thiamine Mononitrate (Source of Vitamin B1), Calcium Pantothenate, Vitamin A Supplement, Manganous Oxide, Pyridoxine Hydrochloride (Source of Vitamin B6), Sodium Selenite, Riboflavin, Vitamin D3 Supplement, Biotin, Dried Bacillus Coagulans Fermentation Product, Vitamin B12 Supplement, Calcium Iodate, Folic Acid, Rosemary Extract.","3,627 kcal/kg, 428 kcal/cup","<tr><td>Crude Protein</td><td>30.0% min</td></tr><tr><td>Crude Fat</td><td>17.0% min</td></tr><tr><td>Crude Fiber</td><td>4.0% max</td></tr><tr><td>Moisture</td><td>10.0% max</td></tr><tr><td>Calcium</td><td>1.0% min</td></tr><tr><td>Phosphorus</td><td>0.9% min</td></tr><tr><td>Vitamin E</td><td>300 IU/kg min</td></tr><tr><td>Omega-6 Fatty Acids</td><td>2.25% min</td></tr><tr><td>Omega-3 Fatty Acids</td><td>0.45% min</td></tr><tr><td>Docosahexaenoic Acid (DHA)</td><td>0.15% min</td></tr><tr><td>Ascorbic Acid</td><td>65 mg/kg min</td></tr><tr><td>Bacillus Coagulants</td><td>80,000,000 CFU/lb min</td></tr>",https://www.chewy.com/nulo-freestyle-salmon-peas-recipe/dp/277883
https://www.chewy.com/b/dry-food_c294_p12,Crave High Protein Chicken Adult Grain-Free Dry Dog Food,"Chicken, Chicken Meal, Split Peas, Lentils, Pork Meal, Chicken Fat (preserved with Mixed Tocopherols), Pea Starch, Dried Plain Beet Pulp, Flaxseed, Natural Flavor, Dehydrated Alfalfa Meal, Choline Chloride, Potassium Chloride, Citric Acid (preservative), Mixed Tocopherols (preservative), DL-Methionine, Salt, Vitamin E Supplement, Ferrous Sulfate, Zinc Oxide, Sodium Selenite, Ascorbic Acid (Vitamin C), D-Calcium Pantothenate, Manganese Sulfate, Copper Sulfate, Biotin, Thiamine Mononitrate (Vitamin B1), Vitamin B12 Supplement, Vitamin A Supplement, Niacin Supplement, Riboflavin Supplement (Vitamin B2), Pyridoxine Hydrochloride (Vitamin B6), Vitamin D3 Supplement, Manganous Oxide, Potassium Iodide, Folic Acid, Rosemary Extract.","3795 kcal/kg, 449 kcal/cup","<tr><td>Crude Protein</td><td>34.0% min</td></tr><tr><td>Crude Fat</td><td>17.0% min</td></tr><tr><td>Crude Fiber</td><td>4.0% max</td></tr><tr><td>Moisture</td><td>10.0% max</td></tr><tr><td>Omega-6 Fatty Acids</td><td>2.5% min</td></tr>",https://www.chewy.com/crave-high-protein-chicken-adult/dp/153766
https://www.chewy.com/b/dry-food_c294_p27,FirstMate Limited Ingredient Diet Grain-Free Australian Lamb Meal Formula Dry Dog Food,"Potato, Lamb Meal, Tomato Pomace, Chicken Fat (Preserved with Mixed Tocopherols), Potassium Chloride, Dl-Methionine, Choline Chloride, Calcium Propionate (Preservative), Blueberries, Raspberries, Cranberries, Minerals (Zinc Proteinate, Iron Proteinate, Manganese Proteinate, Copper Proteinate, Iodine, Cobalt Carbonate, Selenium Yeast), Vitamins (Vitamin E Supplement, Riboflavin, Niacin, D-Pantothenic Acid, Thiamine Hydrochloride, Vitamin A Supplement, Pyridoxine Hydrochloride, Biotin, Folic Acid, Vitamin B12 Supplement, Vitamin D3 Supplement), Taurine, Yeast Extract (a Source of Prebiotics) Glucosamine Hydrochloride.","New Ingredients:  Lamb Meal, Burbank Potato, Norkotah Potato, Chicken Fat (Preserved with Mixed Tocopherols), Tomato Pomace, Potassium Chloride, Dl-Methionine, Choline Chloride, Calcium Propionate (Preservative), Taurine, Blueberries, Raspberries, Cranberries, Minerals (Zinc Proteinate, Iron Proteinate, Manganese Proteinate, Copper Proteinate, Iodine, Cobalt Carbonate, Selenium Yeast), Vitamins (Vitamin E Supplement, Riboflavin, Niacin, D-Pantothenic Acid, Thiamine Hydrochloride, Vitamin A Supplement, Pyridoxine Hydrochloride, Biotin, Folic Acid, Vitamin B12 Supplement, Vitamin D3 Supplement), Yeast Extract (a Source of Prebiotics) Glucosamine Hydrochloride.","<tr><td>Crude Protein</td><td>24.0% min</td></tr><tr><td>Crude Fat</td><td>13.0% min</td></tr><tr><td>Crude Fiber</td><td>7.5% max</td></tr><tr><td>Moisture</td><td>10.0% max</td></tr><tr><td>Magnesium</td><td>0.15% max</td></tr><tr><td>Ash</td><td>8.0% max</td></tr><tr><td>Calcium</td><td>2.2% min</td></tr><tr><td>Phosphorous</td><td>1.2% min</td></tr><tr><td>Glucosamine</td><td>100 mg/kg min</td></tr><tr><td>Calcium/Phosphorous Ratio</td><td>1.8:1</td></tr>",https://www.chewy.com/firstmate-limited-ingredient-diet/dp/116037
https://www.chewy.com/b/dry-food_c294_p44,"Veterinary Select Joint Care Dry Dog Food, 8.5-lb bag","Whole Grain Corn, Chicken By-Product Meal (Source Of Glucosamine And Chondroitin Sulfate), Flaxseed, Peas, Brewers Rice, Soybean Meal, Chicken Fat (Preserved With Mixed Tocopherols), Powdered Cellulose, Dried Plain Beet Pulp, Natural Chicken Flavor, Fish Oil, Potassium Chloride, Calcium Carbonate, Salt, Chicory Root, Choline Chloride, Dl-Methionine, Glucosamine Hydrochloride, L-Ascorbyl-2-Polyphosphate (Source Of Vitamin C), L-Carnitine, Threonine, L-Lysine, Taurine, Beta Carotene, Vitamins (Vitamin A Supplement, Vitamin D-3 Supplement, Vitamin E Supplement, Niacin, D-Calcium Pantothenate, Riboflavin, Thiamine Mononitrate, Pyridoxine Hydrochloride, Vitamin B12 Supplement, Folic Acid), Minerals (Calcium Carbonate, Zinc Sulfate, Ferrous Sulfate, Manganese Sulfate,  Copper Sulfate, Potassium Iodide), Dried Lactobacillus Acidophilus Fermentation Product, Dried Lactobacillus Plantarum Fermentation Product, Dried Lactobacillus Reuteri Fermentation Product, Dried Bifidobacterium Animalis Fermentation Product, Dried Enterococcus Faecium Fermentation Product.","3462 kcal/kg, 341 kcal/cup","<tr><td>Crude Protein</td><td>17.0% min</td></tr><tr><td>Crude Fat</td><td>11.0% min</td></tr><tr><td>Crude Fiber</td><td>12.0% max</td></tr><tr><td>Moisture</td><td>12.0% max</td></tr><tr><td>Calcium</td><td>0.5% min</td></tr><tr><td>Phosphorus</td><td>0.4% min</td></tr><tr><td>Vitamin E</td><td>450 IU/kg min</td></tr><tr><td>Ascorbic Acid</td><td>85 IU/kg min</td></tr><tr><td>Beta Carotene</td><td>10 IU/kg min</td></tr><tr><td>Omega-6 Fatty Acids</td><td>2.5% min</td></tr><tr><td>Omega-3 Fatty Acids</td><td>0.5% min</td></tr><tr><td>Taurine</td><td>200 ppm min</td></tr><tr><td>L-Carnitine</td><td>200 ppm min</td></tr><tr><td>Glucosamine</td><td>400 ppm min</td></tr><tr><td>Chondroitin Sulfate</td><td>300 ppm min</td></tr>",https://www.chewy.com/veterinary-select-joint-care-dry-dog/dp/265070
https://www.chewy.com/b/dry-food_c294_p4,"Nature's Recipe Grain-Free Chicken, Sweet Potato & Pumpkin Recipe Dry Dog Food","Chicken, Chicken Meal, Garbanzo Beans, Peas, Pea Starch, Sweet Potatoes, Poultry Fat (Preserved With Mixed Tocopherols), Pumpkin, Natural Flavor, Potassium Chloride, Salt, Dried Tomato Pomace, DL-Methionine, Taurine, Choline Chloride, Vitamins (Vitamin E Supplement, L-Ascorbyl-2-Polyphosphate (Source Of Vitamin C), Inositol, Niacin, D-Calcium Pantothenate, Vitamin A Supplement, Riboflavin Supplement, Thiamine Mononitrate, Beta-Carotene, Pyridoxine Hydrochloride, Vitamin B12 Supplement, Menadione Sodium Bisulfite Complex, Vitamin D3 Supplement, Folic Acid, Biotin), Minerals (Ferrous Sulfate, Iron Proteinate, Zinc Proteinate, Zinc Oxide, Copper Sulfate, Manganese Proteinate, Copper Proteinate, Manganous Oxide, Calcium Iodate, Sodium Selenite), Lactic Acid, Citric Acid (Used As A Preservative), Yucca Schidigera Extract, Rosemary Extract.","3510 kcal/kg, 339 kcal/cup",null,https://www.chewy.com/natures-recipe-grain-free-chicken/dp/36657
https://www.chewy.com/b/dry-food_c294_p46,"Simply Nourish Grain-Free Chicken with Peas & Potatoes Recipe Large Breed Adult Dry Dog Food, 24-lb bag","Deboned Chicken, Chicken Meal, Dried Peas, Dried Potatoes, Whole Ground Flaxseed, Pea Fiber, Tomato Pomace, Canola Oil (Preserved With Mixed Tocopherols), Natural Flavors, Salt, Dried Chicory Root, Dried Carrots, Dried Spinach, Dried Sweet Potatoes, Dried Pumpkin, Dried Blueberries, Choline Chloride, Dicalcium Phosphate, Vitamins (Vitamin E Supplement, L-Ascorbyl-2-Polyphosphate, Niacin Supplement, Pantothenic Acid, Vitamin A Supplement, Riboflavin Supplement, Vitamin B12 Supplement, Vitamin D3 Supplement, Pyridoxine Hydrochloride, Biotin, Thiamine Mononitrate, Folic Acid), Dried Chicken Cartilage (Source Of Glucosamine And Chondroitin), Minerals (Zinc Sulfate, Ferrous Sulfate, Calcium Iodate, Copper Sulfate, Manganese Sulfate, Sodium Selenite), Calcium Carbonate, Potassium Chloride, L-Carnitine.","3,400 kcal/kg, 341 kcal/cup","<tr><th colspan=""2"">Guaranteed Analysis:</th></tr><tr><td>Crude Protein</td><td>26.0% min</td></tr><tr><td>Crude Fat</td><td>15.0% min</td></tr><tr><td>Crude Fiber</td><td>8.5% max</td></tr><tr><td>Moisture</td><td>10.0% max</td></tr><tr><td>Calcium</td><td>1.2% min</td></tr><tr><td>Phosphorus</td><td>0.8% min</td></tr><tr><td>Potassium</td><td>0.6% min</td></tr><tr><td>Zinc</td><td>175 mg/kg min</td></tr><tr><td>Selenium</td><td>0.35 mg/kg min</td></tr><tr><td>Vitamin A</td><td>20,000 IU/kg min</td></tr><tr><td>Vitamin E</td><td>200 IU/kg min</td></tr><tr><td>Omega-6 Fatty Acids</td><td>2.0% min</td></tr><tr><td>Omega-3 Fatty Acids</td><td>1.5% min</td></tr><tr><td>Glucosamine</td><td>400 mg/kg min</td></tr><tr><td>Chondroitin</td><td>300 mg/kg min</td></tr><tr><td>L-Carnitine</td><td>100 mg/kg min</td></tr>",https://www.chewy.com/simply-nourish-grain-free-chicken/dp/199450
https://www.chewy.com/b/dry-food_c294_p36,Royal Canin Dental Care Medium Dog Food,"Corn Flour, Chicken By-Product Meal, Brewers Rice, Chicken Fat, Natural Flavors, Pea Fiber, Dried Plain Beet Pulp, Powdered Cellulose, Potassium Chloride, Calcium Carbonate, Sodium Tripolyphosphate, Dl-Methionine, Choline Chloride, Vitamins [Dl-Alpha Tocopherol Acetate (Source Of Vitamin E), Biotin, D-Calcium Pantothenate, Vitamin A Acetate, Niacin Supplement, Pyridoxine Hydrochloride (Vitamin B6), Thiamine Mononitrate (Vitamin B1), Vitamin B12 Supplement, Riboflavin Supplement, Vitamin D3 Supplement, Folic Acid], Trace Minerals [Zinc Proteinate, Manganese Proteinate, Zinc Oxide, Ferrous Sulfate, Manganous Oxide, Copper Sulfate, Calcium Iodate, Sodium Selenite, Copper Proteinate], Magnesium Oxide, Rosemary Extract, Preserved With Mixed Tocopherols And Citric Acid.","3712 kcal/kg, 260 kcal/cup","<tr><td>Crude Protein</td><td>21% min</td></tr><tr><td>Crude Fat</td><td>14% min</td></tr><tr><td>Crude Fiber</td><td>4.2% max</td></tr><tr><td>Moisture</td><td>10% max</td></tr>",https://www.chewy.com/royal-canin-dental-care-medium-dog/dp/218641
https://www.chewy.com/b/dry-food_c294_p38,"SPORTMiX Wholesomes Sensitive Skin & Stomach With Lamb Protein Dry Dog Food, 30-lb bag","Lamb Meal, Brown Rice, Oatmeal, Ground Rice, Dried Egg, Pacific Whiting Meal, Pearled Barley, Canola Oil (Preserved with Mixed Tocopherols), Dried Beet Pulp, Rice Bran, Flaxseed, Dried Yeast, Natural Flavors, Salt, Potassium Chloride, Choline Chloride, DL-Methionine, L-Lysine, Taurine, L-Carnitine, Beta-Carotene, Vitamin A Supplement, Vitamin D3 Supplement, Vitamin E Supplement, Zinc Sulfate, Ferrous Sulfate, Niacin, Folic Acid, Biotin, Manganese Sulfate, Copper Sulfate, Calcium Pantothenate, Thiamine Mononitrate, Pyridoxine Hydrochloride, Riboflavin Supplement, L-Ascorbyl-2-Polyphosphate (source of Vitamin C), Zinc Proteinate, Manganese Proteinate, Copper Proteinate, Calcium Iodate, Sodium Selenite, Cobalt Carbonate, Vitamin B12 Supplement, Yucca Schidigera Extract, Rosemary Extract.","3,510 kcal/kg360 kcal/cup","<tr><td>Crude Protein</td><td>23.0% min</td></tr><tr><td>Crude Fat</td><td>13.0% min</td></tr><tr><td>Crude Fiber</td><td>4.5% max</td></tr><tr><td>Moisture</td><td>10.0% max</td></tr><tr><td>Omega 6 Fatty Acids</td><td>2.6% min</td></tr><tr><td>Omega 3 Fatty Acids</td><td>1.4% min</td></tr>",https://www.chewy.com/sportmix-wholesomes-sensitive-skin/dp/279001
https://www.chewy.com/b/dry-food_c294_p39,Health Extension Grain-Free Duck Recipe Dry Dog Food,"Deboned Duck, Duck Meal, Chickpeas, Lentils, Sunflower Oil (preserved with mixed tocopherols), Tapioca Starch, Deboned Lamb, Fresh Whole Sweet Potatoes, Pumpkin, Peas, Coconut Oil (preserved with mixed tocopherols), Whole Carrots, Dried Seaweed Meal, Pomegranate, Blackberries, Whole Blueberries, Whole Cranberries, Raspberries, Potassium Chloride, Spinach, Turmeric, Tomato, Beets, Parsley, Chicory Root Extract, Sage, Bovine Colostrum, Organic Apple Cider Vinegar, Ginger, Green Tea Extract, Vitamin A Acetate, Vitamin E Supplement, Riboflavin Supplement, Vitamin B-12 Supplement, Vitamin D-3 Supplement, Niacin Supplement, Choline Chloride, Pyridoxine Hydrochloride, Thiamine Mononitrate, Folic Acid, Biotin, Inositol, Organic Dehydrated Kelp, Zinc Polysaccharide Complex, Iron Polysaccharide Complex, Manganese Polysaccharide Complex, Copper Polysaccharide Complex, Cobalt Polysaccharide Complex, Calcium Iodate, Sodium Selenite, Yucca Schidigera Extract, Pectin, Dried Lactobacillus acidophilus Fermentation Product, Dried Lactobacillus casei Fermentation Product, Dried Enterococcus faecium Fermentation Product, Dried Bacillus subtilis Fermentation Product, Dried Bacillus licheniformis Fermentation Product, Dried Baciollus coagulans Fermentation Product, Dried Aspergillus oryzae Fermentation Product, Dried Aspergillus niger Fermentation Product.","3,888 kcal/kg, 441 kcal/cup","<tr><td>Crude Protein</td><td>25% min  </td></tr><tr><td>Crude Fat</td><td> 15% min </td></tr><tr><td>Vitamin E</td><td> 150 IU min</td></tr><tr><td>Phosphorus</td><td> 1.0% min</td></tr><tr><td>Omega 3 Fatty Acids</td><td> 0.5% min</td></tr><tr><td>Glucosamine HCL</td><td> 400mg/kg min</td></tr><tr><td>Crude Fiber</td><td> 5% max</td></tr><tr><td>Moisture</td><td> 10% max</td></tr><tr><td>Calcium</td><td> 1.20% min</td></tr><tr><td>Omega 6 Fatty Acids</td><td>  2.5% min </td></tr><tr><td>Chondroitin Sulfate</td><td> 200mg/kg min</td></tr>",https://www.chewy.com/health-extension-grain-free-duck/dp/132752
